time	rating	text	media
Tue Dec 22 01:28:25 +0000 2015	 12	This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE	http://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg
Mon Dec 21 22:15:18 +0000 2015	 11	This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0	http://pbs.twimg.com/media/CWyD2G_UEAAI9aa.jpg
Mon Dec 21 21:15:11 +0000 2015	 9	This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup https://t.co/kTpr9PTMg1	http://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg
Mon Dec 21 18:10:50 +0000 2015	 11	This is Rascal. He's paddling an imaginary canoe. 11/10 https://t.co/Ajquq6oGSg	
Mon Dec 21 17:33:48 +0000 2015	 12	If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU	http://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg
Mon Dec 21 16:04:13 +0000 2015	 11	Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f	http://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg
Mon Dec 21 04:52:53 +0000 2015	 12	Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu	http://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg
Mon Dec 21 04:44:55 +0000 2015	 7	This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR	http://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg
Mon Dec 21 03:12:08 +0000 2015	 11	This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx	http://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg
Mon Dec 21 02:41:11 +0000 2015	 8	This is Mia. She makes awful decisions. 8/10 https://t.co/G6TQVgTcZz	http://pbs.twimg.com/media/CWt3G6EVEAIGEPr.jpg
Mon Dec 21 02:30:45 +0000 2015	 10	Meet Wilson. He got caught humping the futon. He's like "dude, help me out here" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv	http://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg
Mon Dec 21 01:53:54 +0000 2015	 10	This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW	http://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg
Mon Dec 21 00:53:29 +0000 2015	 6	Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe	http://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg
Sun Dec 20 22:46:44 +0000 2015	 10	Here we are witnessing a wild field pupper. Lost his wallet in there. Rather unfortunate. 10/10 good luck pup https://t.co/sZy9Co74Bw	
Sun Dec 20 20:38:24 +0000 2015	 2	Exotic pup here. Tail long af. Throat looks swollen. Might breathe fire. Exceptionally unfluffy 2/10 would still pet https://t.co/a8SqCaSo2r	http://pbs.twimg.com/media/CWskEqnWUAAQZW_.jpg
Sun Dec 20 18:29:43 +0000 2015	 10	Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv	http://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg
Sun Dec 20 05:25:42 +0000 2015	 10	Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx	http://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg
Sun Dec 20 03:58:55 +0000 2015	 2	This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz	http://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg
Sun Dec 20 03:02:53 +0000 2015	 10	Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8	http://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg
Sun Dec 20 02:20:55 +0000 2015	 12	This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm	http://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg
Sun Dec 20 02:09:34 +0000 2015	 12	These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen	http://pbs.twimg.com/media/CWomSU9XIAANjlm.jpg
Sun Dec 20 01:38:42 +0000 2015	 11	This is Bella. She just learned that her final grade in chem was a 92.49 poor pupper 11/10 https://t.co/auOoKuoveM	http://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg
Sun Dec 20 01:03:46 +0000 2015	 10	This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa	http://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg
Sat Dec 19 22:28:09 +0000 2015	 12	This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm	http://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg
Sat Dec 19 22:02:01 +0000 2015	 10	This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0	http://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg
Sat Dec 19 18:19:51 +0000 2015	 10	Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj	http://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg
Sat Dec 19 16:47:58 +0000 2015	 9	This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv	http://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg
Sat Dec 19 01:25:31 +0000 2015	 13	After getting lost in Reese's eyes for several minutes we're going to upgrade him to a 13/10	
Sat Dec 19 01:16:45 +0000 2015	 12	This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh	http://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg
Fri Dec 18 21:20:32 +0000 2015	 11	This is Izzy. She's showing off the dance moves she's been working on. 11/10 I guess hard work pays off https://t.co/4JS92YAxTi	
Fri Dec 18 18:29:07 +0000 2015	 10	"Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?" Both 10/10 https://t.co/lWL2IMJqLR	http://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg
Fri Dec 18 16:56:01 +0000 2015	 9	Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb	http://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg
Fri Dec 18 04:00:46 +0000 2015	 10	This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa	http://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg
Fri Dec 18 03:54:25 +0000 2015	 9	This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK	http://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg
Fri Dec 18 03:11:30 +0000 2015	 11	This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD	http://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg
Fri Dec 18 02:17:22 +0000 2015	 9	Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z	http://pbs.twimg.com/media/CWeU5LBWEAA8F0J.jpg
Fri Dec 18 01:31:14 +0000 2015	 12	In honor of the new Star Wars movie. Here's Yoda pug. 12/10 pet really well, would I https://t.co/pvjdRn00XH	http://pbs.twimg.com/media/CWeKTZTWsAA5R3Z.jpg
Fri Dec 18 00:18:36 +0000 2015	 11	This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND	http://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg
Thu Dec 17 19:39:03 +0000 2015	 10	This is Sandy. He's sexually confused. Thinks he's a pigeon. Also an All-American cheese catcher. 10/10 so petable https://t.co/Htu8plSqEu	http://pbs.twimg.com/media/CWc5uR9WoAES8WK.jpg
Thu Dec 17 19:07:09 +0000 2015	 6	Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe	http://pbs.twimg.com/media/CWcybBmWcAAigAQ.jpg
Thu Dec 17 18:34:46 +0000 2015	 10	Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j	http://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg
Thu Dec 17 17:56:29 +0000 2015	 12	Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe	http://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg
Thu Dec 17 16:45:31 +0000 2015	 9	Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE	http://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg
Thu Dec 17 03:53:20 +0000 2015	 12	Downright inspiring 12/10 https://t.co/vSLtYBWHcQ	
Thu Dec 17 03:48:51 +0000 2015	 9	This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8	http://pbs.twimg.com/media/CWZgPPUWcAIFo5J.jpg
Thu Dec 17 03:36:28 +0000 2015	 9	Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4	http://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg
Thu Dec 17 03:26:04 +0000 2015	 10	This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s	http://pbs.twimg.com/media/CWZbBlAUsAAjRg5.jpg
Thu Dec 17 02:30:09 +0000 2015	 10	Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C	http://pbs.twimg.com/media/CWZOOHQWwAALd-Z.jpg
Thu Dec 17 01:35:24 +0000 2015	 5	This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak	http://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg
Wed Dec 16 23:29:14 +0000 2015	 10	This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb	http://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg
Wed Dec 16 20:48:40 +0000 2015	 11	Say hello to Chuq. He just wants to fit in. 11/10 https://t.co/hGkMCjZzn4	http://pbs.twimg.com/media/CWYAEINW4AIuw8P.jpg
Wed Dec 16 18:03:28 +0000 2015	 9	Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo	http://pbs.twimg.com/media/CWXaQMBWcAAATDi.jpg
Wed Dec 16 04:01:59 +0000 2015	 11	This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5	http://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg
Wed Dec 16 02:51:45 +0000 2015	10	10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L	http://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg
Wed Dec 16 02:19:04 +0000 2015	 8	This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa	http://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg
Wed Dec 16 02:13:31 +0000 2015	 6	This is Karl. Karl thinks he's slick. 6/10 sneaky pup https://t.co/Lo4ALwjVh4	http://pbs.twimg.com/media/CWUA1GFW4AAowiq.jpg
Wed Dec 16 02:08:04 +0000 2015	 12	This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV	http://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg
Wed Dec 16 01:50:26 +0000 2015	 9	Who leaves the last cupcake just sitting there? 9/10 https://t.co/PWMqAoEx2a	http://pbs.twimg.com/media/CWT7imQXIAMwpQ2.jpg
Wed Dec 16 01:27:03 +0000 2015	 8	Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz	http://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg
Wed Dec 16 00:09:23 +0000 2015	 10	Super speedy pupper. Does not go gentle into that goodnight. 10/10 https://t.co/uPXBXS1XNb	
Tue Dec 15 22:52:02 +0000 2015	 5	Exotic handheld dog here. Appears unathletic. Feet look deadly. Can be thrown a great distance. 5/10 might pet idk https://t.co/Avq4awulqk	http://pbs.twimg.com/media/CWTSt0UW4AALMNB.jpg
Tue Dec 15 20:40:47 +0000 2015	 10	Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK	http://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg
Tue Dec 15 17:51:44 +0000 2015	 11	Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb	http://pbs.twimg.com/media/CWSN-vbWcAATV7y.jpg
Tue Dec 15 17:42:34 +0000 2015	 12	Watch out Airbud. This pupper is also good at the sports. 12/10 I'm thinking D1 https://t.co/1HrFdo7M0C	http://pbs.twimg.com/media/CWSL4W0WcAAOz-6.jpg
Tue Dec 15 17:11:09 +0000 2015	 9	Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD	http://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg
Tue Dec 15 14:50:49 +0000 2015	 10	When someone yells "cops!" at a party and you gotta get your drunk friend out of there. 10/10 https://t.co/4rMZi5Ca1k	http://pbs.twimg.com/ext_tw_video_thumb/676776408941662209/pu/img/k-6I3YEZAQtYPBXR.jpg
Tue Dec 15 04:19:18 +0000 2015	 13	I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh	http://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg
Tue Dec 15 04:05:01 +0000 2015	 12	This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶 https://t.co/vQ2Lw1BLBF	http://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg
Tue Dec 15 03:36:42 +0000 2015	 12	*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx	http://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg
Tue Dec 15 03:23:14 +0000 2015	 9	This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr	http://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg
Tue Dec 15 02:43:33 +0000 2015	 11	This pupper loves leaves. 11/10 for committed leaf lover https://t.co/APvLqbEhkF	
Tue Dec 15 02:32:17 +0000 2015	 7	After some outrage from the crowd. Bubbles is being upgraded to a 7/10. That's as high as I'm going. Thank you	
Tue Dec 15 02:23:26 +0000 2015	 5	This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT	http://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg
Tue Dec 15 02:02:01 +0000 2015	 8	Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH	http://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg
Tue Dec 15 01:32:24 +0000 2015	 8	This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute. 8/10 https://t.co/NsGyECJuq7	http://pbs.twimg.com/media/CWOt07EUsAAnOYW.jpg
Mon Dec 14 22:46:41 +0000 2015	 12	ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ	http://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg
Mon Dec 14 20:17:59 +0000 2015	 9	Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX	http://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg
Mon Dec 14 18:35:43 +0000 2015	 11	Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau	http://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg
Mon Dec 14 16:34:00 +0000 2015	 11	Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai	http://pbs.twimg.com/media/CWMyl86WEAAL1PW.jpg
Mon Dec 14 15:57:56 +0000 2015	 10	Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. "Why u do dis?" thinks Duke. 10/10 https://t.co/3bim9U5Idr	http://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg
Mon Dec 14 04:52:55 +0000 2015	 10	All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9	http://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg
Mon Dec 14 03:08:46 +0000 2015	 8	Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ	http://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg
Mon Dec 14 01:58:31 +0000 2015	 10	This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ	http://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg
Mon Dec 14 01:43:35 +0000 2015	 9	This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly https://t.co/tg8h9lzCHv	http://pbs.twimg.com/media/CWJmzNsWUAE706Z.jpg
Mon Dec 14 00:07:50 +0000 2015	 10	These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC	http://pbs.twimg.com/media/CWJQ4UNWIAAP68a.jpg
Sun Dec 13 21:07:04 +0000 2015	 10	This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu	http://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg
Sun Dec 13 19:30:01 +0000 2015	 8	Here we are witnessing a very excited dog. Clearly has no control over neck movements. 8/10 would still pet https://t.co/ICNIjSkrXs	
Sun Dec 13 18:10:33 +0000 2015	 11	Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH	http://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg
Sun Dec 13 17:57:57 +0000 2015	 3	Extremely rare pup here. Very religious. Always praying. Too many legs. Not overwhelmingly fluffy. Won't bark. 3/10 https://t.co/REyE5YKVBb	http://pbs.twimg.com/media/CWH8L72UkAAvjql.jpg
Sun Dec 13 17:21:08 +0000 2015	 9	"Yes hello I'ma just snag this here toasted bagel real quick. carry on." 9/10 https://t.co/Cuz0Osnekp	http://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg
Sun Dec 13 04:40:46 +0000 2015	 10	I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O	http://pbs.twimg.com/media/CWFFt3_XIAArIYK.jpg
Sun Dec 13 04:14:39 +0000 2015	 6	This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp	http://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg
Sun Dec 13 04:02:03 +0000 2015	 10	Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa	http://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg
Sun Dec 13 03:21:34 +0000 2015	 11	Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI	http://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg
Sun Dec 13 03:21:34 +0000 2015	 11	Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI	http://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg
Sun Dec 13 02:51:51 +0000 2015	 11	&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6	http://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg
Sun Dec 13 01:25:37 +0000 2015	 9	This dog is being demoted to a 9/10 for not wearing a helmet while riding. Gotta stay safe out there. Thank you	
Sun Dec 13 01:12:15 +0000 2015	 10	This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG	http://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg
Sat Dec 12 23:41:18 +0000 2015	 10	🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk	http://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg
Sat Dec 12 23:34:00 +0000 2015	 11	Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s	http://pbs.twimg.com/media/CWD_jQMWEAAdYwH.jpg
Sat Dec 12 22:04:39 +0000 2015	 10	This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6	http://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg
Sat Dec 12 20:57:34 +0000 2015	 11	Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624	http://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg
Sat Dec 12 18:13:51 +0000 2015	 12	Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9	http://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg
Sat Dec 12 16:16:45 +0000 2015	 12	This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1	http://pbs.twimg.com/media/CWCbd8CWwAA6VxC.jpg
Sat Dec 12 16:02:36 +0000 2015	 11	We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0	http://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg
Sat Dec 12 15:59:51 +0000 2015	 10	This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI	http://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg
Sat Dec 12 04:35:48 +0000 2015	 11	Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj	http://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg
